timestamp,agent,phase,hand,previous_bids,bid_choice,selected_card,current_trick,game_mode,bids,my_played_cards,global_played_cards,tricks_played,tricks_won,dealer_index
2025-02-21T10:12:56.815058,ML Agent 3,playing,6C;7C;7H;8H;QH;KH;5S;6S;7S;9S;TS,,,KH,0:KD;1:TD;2:3D,HIGH,1:KS,8C;QH;8D;AS;KS;TH;TS;7D;5D;9S;6S;4D;2D;QS;JD,JC;QC;AC;8C;AH;QH;6H;KH;AD;8D;6D;JD;JS;AS;3S;QS;KS;8S;4S;7S;TH;7H;JH;8H;TC;5C;TS;KC;KD;TD;3D;7D;QD;9D;5S;5D;9H;5H;4H;9S;9C;7C;3C;6S;6C;3H;2C;4D;4C;2H;2S;2D;AS;KS;JS;QS;AD;QD;6D;JD,2,2;0;0;0,
2025-02-21T10:12:58.066237,ML Agent 1,playing,4C;8C;TC;KC;TH;4S;8S;5D;8D;9D,,,9D,0:7D,HIGH,1:KS,QC;KH;JD;QS;4S;JH;TC;TD;9D;5H;7C;3H;2H;KS;QD;TD,JC;QC;AC;8C;AH;QH;6H;KH;AD;8D;6D;JD;JS;AS;3S;QS;KS;8S;4S;7S;TH;7H;JH;8H;TC;5C;TS;KC;KD;TD;3D;7D;QD;9D;5S;5D;9H;5H;4H;9S;9C;7C;3C;6S;6C;3H;2C;4D;4C;2H;2S;2D;AS;KS;JS;QS;AD;QD;6D;JD;KD;TD;3D;KH,3,3;0;0;0,
2025-02-21T10:12:58.567995,ML Agent 2,playing,9C;JC;QC;AC;2H;3H;AH;2S;3S;2D,,,2D,0:7D;1:9D,HIGH,1:KS,AC;AH;AD;JS;7S;8H;5C;3D;5S;4H;3C;2C;2S;JS;6D;3D,JC;QC;AC;8C;AH;QH;6H;KH;AD;8D;6D;JD;JS;AS;3S;QS;KS;8S;4S;7S;TH;7H;JH;8H;TC;5C;TS;KC;KD;TD;3D;7D;QD;9D;5S;5D;9H;5H;4H;9S;9C;7C;3C;6S;6C;3H;2C;4D;4C;2H;2S;2D;AS;KS;JS;QS;AD;QD;6D;JD;KD;TD;3D;KH,3,3;0;0;0,
2025-02-21T10:12:59.073483,ML Agent 3,playing,6C;7C;7H;8H;QH;5S;6S;7S;9S;TS,,,QH,0:7D;1:9D;2:2D,HIGH,1:KS,8C;QH;8D;AS;KS;TH;TS;7D;5D;9S;6S;4D;2D;QS;JD;KH,JC;QC;AC;8C;AH;QH;6H;KH;AD;8D;6D;JD;JS;AS;3S;QS;KS;8S;4S;7S;TH;7H;JH;8H;TC;5C;TS;KC;KD;TD;3D;7D;QD;9D;5S;5D;9H;5H;4H;9S;9C;7C;3C;6S;6C;3H;2C;4D;4C;2H;2S;2D;AS;KS;JS;QS;AD;QD;6D;JD;KD;TD;3D;KH,3,3;0;0;0,
2025-02-21T10:12:59.576824,ML Agent 1,playing,4C;8C;TC;KC;TH;4S;8S;5D;8D,,,KC,,HIGH,1:KS,QC;KH;JD;QS;4S;JH;TC;TD;9D;5H;7C;3H;2H;KS;QD;TD;9D,JC;QC;AC;8C;AH;QH;6H;KH;AD;8D;6D;JD;JS;AS;3S;QS;KS;8S;4S;7S;TH;7H;JH;8H;TC;5C;TS;KC;KD;TD;3D;7D;QD;9D;5S;5D;9H;5H;4H;9S;9C;7C;3C;6S;6C;3H;2C;4D;4C;2H;2S;2D;AS;KS;JS;QS;AD;QD;6D;JD;KD;TD;3D;KH;7D;9D;2D;QH,4,3;1;0;0,
2025-02-21T10:13:00.079642,ML Agent 2,playing,9C;JC;QC;AC;2H;3H;AH;2S;3S,,,AC,1:KC,HIGH,1:KS,AC;AH;AD;JS;7S;8H;5C;3D;5S;4H;3C;2C;2S;JS;6D;3D;2D,JC;QC;AC;8C;AH;QH;6H;KH;AD;8D;6D;JD;JS;AS;3S;QS;KS;8S;4S;7S;TH;7H;JH;8H;TC;5C;TS;KC;KD;TD;3D;7D;QD;9D;5S;5D;9H;5H;4H;9S;9C;7C;3C;6S;6C;3H;2C;4D;4C;2H;2S;2D;AS;KS;JS;QS;AD;QD;6D;JD;KD;TD;3D;KH;7D;9D;2D;QH,4,3;1;0;0,
2025-02-21T10:13:00.585199,ML Agent 3,playing,6C;7C;7H;8H;5S;6S;7S;9S;TS,,,7C,1:KC;2:AC,HIGH,1:KS,8C;QH;8D;AS;KS;TH;TS;7D;5D;9S;6S;4D;2D;QS;JD;KH;QH,JC;QC;AC;8C;AH;QH;6H;KH;AD;8D;6D;JD;JS;AS;3S;QS;KS;8S;4S;7S;TH;7H;JH;8H;TC;5C;TS;KC;KD;TD;3D;7D;QD;9D;5S;5D;9H;5H;4H;9S;9C;7C;3C;6S;6C;3H;2C;4D;4C;2H;2S;2D;AS;KS;JS;QS;AD;QD;6D;JD;KD;TD;3D;KH;7D;9D;2D;QH,4,3;1;0;0,
2025-02-21T10:13:02.209267,ML Agent 2,playing,9C;JC;QC;2H;3H;AH;2S;3S,,,AH,,HIGH,1:KS,AC;AH;AD;JS;7S;8H;5C;3D;5S;4H;3C;2C;2S;JS;6D;3D;2D;AC,JC;QC;AC;8C;AH;QH;6H;KH;AD;8D;6D;JD;JS;AS;3S;QS;KS;8S;4S;7S;TH;7H;JH;8H;TC;5C;TS;KC;KD;TD;3D;7D;QD;9D;5S;5D;9H;5H;4H;9S;9C;7C;3C;6S;6C;3H;2C;4D;4C;2H;2S;2D;AS;KS;JS;QS;AD;QD;6D;JD;KD;TD;3D;KH;7D;9D;2D;QH;KC;AC;7C;2C,5,3;1;1;0,
2025-02-21T10:13:02.711505,ML Agent 3,playing,6C;7H;8H;5S;6S;7S;9S;TS,,,8H,2:AH,HIGH,1:KS,8C;QH;8D;AS;KS;TH;TS;7D;5D;9S;6S;4D;2D;QS;JD;KH;QH;7C,JC;QC;AC;8C;AH;QH;6H;KH;AD;8D;6D;JD;JS;AS;3S;QS;KS;8S;4S;7S;TH;7H;JH;8H;TC;5C;TS;KC;KD;TD;3D;7D;QD;9D;5S;5D;9H;5H;4H;9S;9C;7C;3C;6S;6C;3H;2C;4D;4C;2H;2S;2D;AS;KS;JS;QS;AD;QD;6D;JD;KD;TD;3D;KH;7D;9D;2D;QH;KC;AC;7C;2C,5,3;1;1;0,
2025-02-21T10:13:04.460204,ML Agent 1,playing,4C;8C;TC;TH;4S;8S;5D;8D,,,TH,2:AH;3:8H;0:4H,HIGH,1:KS,QC;KH;JD;QS;4S;JH;TC;TD;9D;5H;7C;3H;2H;KS;QD;TD;9D;KC,JC;QC;AC;8C;AH;QH;6H;KH;AD;8D;6D;JD;JS;AS;3S;QS;KS;8S;4S;7S;TH;7H;JH;8H;TC;5C;TS;KC;KD;TD;3D;7D;QD;9D;5S;5D;9H;5H;4H;9S;9C;7C;3C;6S;6C;3H;2C;4D;4C;2H;2S;2D;AS;KS;JS;QS;AD;QD;6D;JD;KD;TD;3D;KH;7D;9D;2D;QH;KC;AC;7C;2C,5,3;1;1;0,
2025-02-21T10:13:04.962312,ML Agent 2,playing,9C;JC;QC;2H;3H;2S;3S,,,QC,,HIGH,1:KS,AC;AH;AD;JS;7S;8H;5C;3D;5S;4H;3C;2C;2S;JS;6D;3D;2D;AC;AH,JC;QC;AC;8C;AH;QH;6H;KH;AD;8D;6D;JD;JS;AS;3S;QS;KS;8S;4S;7S;TH;7H;JH;8H;TC;5C;TS;KC;KD;TD;3D;7D;QD;9D;5S;5D;9H;5H;4H;9S;9C;7C;3C;6S;6C;3H;2C;4D;4C;2H;2S;2D;AS;KS;JS;QS;AD;QD;6D;JD;KD;TD;3D;KH;7D;9D;2D;QH;KC;AC;7C;2C;AH;8H;4H;TH,6,3;1;2;0,
2025-02-21T10:13:05.465584,ML Agent 3,playing,6C;7H;5S;6S;7S;9S;TS,,,6C,2:QC,HIGH,1:KS,8C;QH;8D;AS;KS;TH;TS;7D;5D;9S;6S;4D;2D;QS;JD;KH;QH;7C;8H,JC;QC;AC;8C;AH;QH;6H;KH;AD;8D;6D;JD;JS;AS;3S;QS;KS;8S;4S;7S;TH;7H;JH;8H;TC;5C;TS;KC;KD;TD;3D;7D;QD;9D;5S;5D;9H;5H;4H;9S;9C;7C;3C;6S;6C;3H;2C;4D;4C;2H;2S;2D;AS;KS;JS;QS;AD;QD;6D;JD;KD;TD;3D;KH;7D;9D;2D;QH;KC;AC;7C;2C;AH;8H;4H;TH,6,3;1;2;0,
2025-02-21T10:13:07.423673,ML Agent 1,playing,4C;8C;TC;4S;8S;5D;8D,,,TC,2:QC;3:6C;0:3C,HIGH,1:KS,QC;KH;JD;QS;4S;JH;TC;TD;9D;5H;7C;3H;2H;KS;QD;TD;9D;KC;TH,JC;QC;AC;8C;AH;QH;6H;KH;AD;8D;6D;JD;JS;AS;3S;QS;KS;8S;4S;7S;TH;7H;JH;8H;TC;5C;TS;KC;KD;TD;3D;7D;QD;9D;5S;5D;9H;5H;4H;9S;9C;7C;3C;6S;6C;3H;2C;4D;4C;2H;2S;2D;AS;KS;JS;QS;AD;QD;6D;JD;KD;TD;3D;KH;7D;9D;2D;QH;KC;AC;7C;2C;AH;8H;4H;TH,6,3;1;2;0,
2025-02-21T10:13:07.925524,ML Agent 2,playing,9C;JC;2H;3H;2S;3S,,,JC,,HIGH,1:KS,AC;AH;AD;JS;7S;8H;5C;3D;5S;4H;3C;2C;2S;JS;6D;3D;2D;AC;AH;QC,JC;QC;AC;8C;AH;QH;6H;KH;AD;8D;6D;JD;JS;AS;3S;QS;KS;8S;4S;7S;TH;7H;JH;8H;TC;5C;TS;KC;KD;TD;3D;7D;QD;9D;5S;5D;9H;5H;4H;9S;9C;7C;3C;6S;6C;3H;2C;4D;4C;2H;2S;2D;AS;KS;JS;QS;AD;QD;6D;JD;KD;TD;3D;KH;7D;9D;2D;QH;KC;AC;7C;2C;AH;8H;4H;TH;QC;6C;3C;TC,7,3;1;3;0,
2025-02-21T10:13:08.429301,ML Agent 3,playing,7H;5S;6S;7S;9S;TS,,,TS,2:JC,HIGH,1:KS,8C;QH;8D;AS;KS;TH;TS;7D;5D;9S;6S;4D;2D;QS;JD;KH;QH;7C;8H;6C,JC;QC;AC;8C;AH;QH;6H;KH;AD;8D;6D;JD;JS;AS;3S;QS;KS;8S;4S;7S;TH;7H;JH;8H;TC;5C;TS;KC;KD;TD;3D;7D;QD;9D;5S;5D;9H;5H;4H;9S;9C;7C;3C;6S;6C;3H;2C;4D;4C;2H;2S;2D;AS;KS;JS;QS;AD;QD;6D;JD;KD;TD;3D;KH;7D;9D;2D;QH;KC;AC;7C;2C;AH;8H;4H;TH;QC;6C;3C;TC,7,3;1;3;0,
2025-02-21T10:13:09.859629,ML Agent 1,playing,4C;8C;4S;8S;5D;8D,,,8C,2:JC;3:TS;0:5C,HIGH,1:KS,QC;KH;JD;QS;4S;JH;TC;TD;9D;5H;7C;3H;2H;KS;QD;TD;9D;KC;TH;TC,JC;QC;AC;8C;AH;QH;6H;KH;AD;8D;6D;JD;JS;AS;3S;QS;KS;8S;4S;7S;TH;7H;JH;8H;TC;5C;TS;KC;KD;TD;3D;7D;QD;9D;5S;5D;9H;5H;4H;9S;9C;7C;3C;6S;6C;3H;2C;4D;4C;2H;2S;2D;AS;KS;JS;QS;AD;QD;6D;JD;KD;TD;3D;KH;7D;9D;2D;QH;KC;AC;7C;2C;AH;8H;4H;TH;QC;6C;3C;TC,7,3;1;3;0,
2025-02-21T10:13:10.362461,ML Agent 2,playing,9C;2H;3H;2S;3S,,,9C,,HIGH,1:KS,AC;AH;AD;JS;7S;8H;5C;3D;5S;4H;3C;2C;2S;JS;6D;3D;2D;AC;AH;QC;JC,JC;QC;AC;8C;AH;QH;6H;KH;AD;8D;6D;JD;JS;AS;3S;QS;KS;8S;4S;7S;TH;7H;JH;8H;TC;5C;TS;KC;KD;TD;3D;7D;QD;9D;5S;5D;9H;5H;4H;9S;9C;7C;3C;6S;6C;3H;2C;4D;4C;2H;2S;2D;AS;KS;JS;QS;AD;QD;6D;JD;KD;TD;3D;KH;7D;9D;2D;QH;KC;AC;7C;2C;AH;8H;4H;TH;QC;6C;3C;TC;JC;TS;5C;8C,8,3;1;4;0,
2025-02-21T10:13:10.865368,ML Agent 3,playing,7H;5S;6S;7S;9S,,,9S,2:9C,HIGH,1:KS,8C;QH;8D;AS;KS;TH;TS;7D;5D;9S;6S;4D;2D;QS;JD;KH;QH;7C;8H;6C;TS,JC;QC;AC;8C;AH;QH;6H;KH;AD;8D;6D;JD;JS;AS;3S;QS;KS;8S;4S;7S;TH;7H;JH;8H;TC;5C;TS;KC;KD;TD;3D;7D;QD;9D;5S;5D;9H;5H;4H;9S;9C;7C;3C;6S;6C;3H;2C;4D;4C;2H;2S;2D;AS;KS;JS;QS;AD;QD;6D;JD;KD;TD;3D;KH;7D;9D;2D;QH;KC;AC;7C;2C;AH;8H;4H;TH;QC;6C;3C;TC;JC;TS;5C;8C,8,3;1;4;0,
2025-02-21T10:13:15.447435,ML Agent 1,playing,4C;4S;8S;5D;8D,,,4C,2:9C;3:9S;0:5H,HIGH,1:KS,QC;KH;JD;QS;4S;JH;TC;TD;9D;5H;7C;3H;2H;KS;QD;TD;9D;KC;TH;TC;8C,JC;QC;AC;8C;AH;QH;6H;KH;AD;8D;6D;JD;JS;AS;3S;QS;KS;8S;4S;7S;TH;7H;JH;8H;TC;5C;TS;KC;KD;TD;3D;7D;QD;9D;5S;5D;9H;5H;4H;9S;9C;7C;3C;6S;6C;3H;2C;4D;4C;2H;2S;2D;AS;KS;JS;QS;AD;QD;6D;JD;KD;TD;3D;KH;7D;9D;2D;QH;KC;AC;7C;2C;AH;8H;4H;TH;QC;6C;3C;TC;JC;TS;5C;8C,8,3;1;4;0,
2025-02-21T10:13:15.949630,ML Agent 2,playing,2H;3H;2S;3S,,,3H,,HIGH,1:KS,AC;AH;AD;JS;7S;8H;5C;3D;5S;4H;3C;2C;2S;JS;6D;3D;2D;AC;AH;QC;JC;9C,JC;QC;AC;8C;AH;QH;6H;KH;AD;8D;6D;JD;JS;AS;3S;QS;KS;8S;4S;7S;TH;7H;JH;8H;TC;5C;TS;KC;KD;TD;3D;7D;QD;9D;5S;5D;9H;5H;4H;9S;9C;7C;3C;6S;6C;3H;2C;4D;4C;2H;2S;2D;AS;KS;JS;QS;AD;QD;6D;JD;KD;TD;3D;KH;7D;9D;2D;QH;KC;AC;7C;2C;AH;8H;4H;TH;QC;6C;3C;TC;JC;TS;5C;8C;9C;9S;5H;4C,9,3;1;5;0,
2025-02-21T10:13:16.452590,ML Agent 3,playing,7H;5S;6S;7S,,,7H,2:3H,HIGH,1:KS,8C;QH;8D;AS;KS;TH;TS;7D;5D;9S;6S;4D;2D;QS;JD;KH;QH;7C;8H;6C;TS;9S,JC;QC;AC;8C;AH;QH;6H;KH;AD;8D;6D;JD;JS;AS;3S;QS;KS;8S;4S;7S;TH;7H;JH;8H;TC;5C;TS;KC;KD;TD;3D;7D;QD;9D;5S;5D;9H;5H;4H;9S;9C;7C;3C;6S;6C;3H;2C;4D;4C;2H;2S;2D;AS;KS;JS;QS;AD;QD;6D;JD;KD;TD;3D;KH;7D;9D;2D;QH;KC;AC;7C;2C;AH;8H;4H;TH;QC;6C;3C;TC;JC;TS;5C;8C;9C;9S;5H;4C,9,3;1;5;0,
2025-02-21T10:13:17.972178,ML Agent 1,playing,4S;8S;5D;8D,,,8S,2:3H;3:7H;0:JH,HIGH,1:KS,QC;KH;JD;QS;4S;JH;TC;TD;9D;5H;7C;3H;2H;KS;QD;TD;9D;KC;TH;TC;8C;4C,JC;QC;AC;8C;AH;QH;6H;KH;AD;8D;6D;JD;JS;AS;3S;QS;KS;8S;4S;7S;TH;7H;JH;8H;TC;5C;TS;KC;KD;TD;3D;7D;QD;9D;5S;5D;9H;5H;4H;9S;9C;7C;3C;6S;6C;3H;2C;4D;4C;2H;2S;2D;AS;KS;JS;QS;AD;QD;6D;JD;KD;TD;3D;KH;7D;9D;2D;QH;KC;AC;7C;2C;AH;8H;4H;TH;QC;6C;3C;TC;JC;TS;5C;8C;9C;9S;5H;4C,9,3;1;5;0,
2025-02-21T10:13:19.685310,ML Agent 1,playing,4S;5D;8D,,,8D,0:9H,HIGH,1:KS,QC;KH;JD;QS;4S;JH;TC;TD;9D;5H;7C;3H;2H;KS;QD;TD;9D;KC;TH;TC;8C;4C;8S,JC;QC;AC;8C;AH;QH;6H;KH;AD;8D;6D;JD;JS;AS;3S;QS;KS;8S;4S;7S;TH;7H;JH;8H;TC;5C;TS;KC;KD;TD;3D;7D;QD;9D;5S;5D;9H;5H;4H;9S;9C;7C;3C;6S;6C;3H;2C;4D;4C;2H;2S;2D;AS;KS;JS;QS;AD;QD;6D;JD;KD;TD;3D;KH;7D;9D;2D;QH;KC;AC;7C;2C;AH;8H;4H;TH;QC;6C;3C;TC;JC;TS;5C;8C;9C;9S;5H;4C;3H;7H;JH;8S,10,4;1;5;0,
2025-02-21T10:13:20.186209,ML Agent 2,playing,2H;2S;3S,,,2H,0:9H;1:8D,HIGH,1:KS,AC;AH;AD;JS;7S;8H;5C;3D;5S;4H;3C;2C;2S;JS;6D;3D;2D;AC;AH;QC;JC;9C;3H,JC;QC;AC;8C;AH;QH;6H;KH;AD;8D;6D;JD;JS;AS;3S;QS;KS;8S;4S;7S;TH;7H;JH;8H;TC;5C;TS;KC;KD;TD;3D;7D;QD;9D;5S;5D;9H;5H;4H;9S;9C;7C;3C;6S;6C;3H;2C;4D;4C;2H;2S;2D;AS;KS;JS;QS;AD;QD;6D;JD;KD;TD;3D;KH;7D;9D;2D;QH;KC;AC;7C;2C;AH;8H;4H;TH;QC;6C;3C;TC;JC;TS;5C;8C;9C;9S;5H;4C;3H;7H;JH;8S,10,4;1;5;0,
2025-02-21T10:13:20.689459,ML Agent 3,playing,5S;6S;7S,,,7S,0:9H;1:8D;2:2H,HIGH,1:KS,8C;QH;8D;AS;KS;TH;TS;7D;5D;9S;6S;4D;2D;QS;JD;KH;QH;7C;8H;6C;TS;9S;7H,JC;QC;AC;8C;AH;QH;6H;KH;AD;8D;6D;JD;JS;AS;3S;QS;KS;8S;4S;7S;TH;7H;JH;8H;TC;5C;TS;KC;KD;TD;3D;7D;QD;9D;5S;5D;9H;5H;4H;9S;9C;7C;3C;6S;6C;3H;2C;4D;4C;2H;2S;2D;AS;KS;JS;QS;AD;QD;6D;JD;KD;TD;3D;KH;7D;9D;2D;QH;KC;AC;7C;2C;AH;8H;4H;TH;QC;6C;3C;TC;JC;TS;5C;8C;9C;9S;5H;4C;3H;7H;JH;8S,10,4;1;5;0,
2025-02-21T10:13:21.905263,ML Agent 1,playing,4S;5D,,,5D,0:6H,HIGH,1:KS,QC;KH;JD;QS;4S;JH;TC;TD;9D;5H;7C;3H;2H;KS;QD;TD;9D;KC;TH;TC;8C;4C;8S;8D,JC;QC;AC;8C;AH;QH;6H;KH;AD;8D;6D;JD;JS;AS;3S;QS;KS;8S;4S;7S;TH;7H;JH;8H;TC;5C;TS;KC;KD;TD;3D;7D;QD;9D;5S;5D;9H;5H;4H;9S;9C;7C;3C;6S;6C;3H;2C;4D;4C;2H;2S;2D;AS;KS;JS;QS;AD;QD;6D;JD;KD;TD;3D;KH;7D;9D;2D;QH;KC;AC;7C;2C;AH;8H;4H;TH;QC;6C;3C;TC;JC;TS;5C;8C;9C;9S;5H;4C;3H;7H;JH;8S;9H;8D;2H;7S,11,5;1;5;0,
2025-02-21T10:13:22.406761,ML Agent 2,playing,2S;3S,,,3S,0:6H;1:5D,HIGH,1:KS,AC;AH;AD;JS;7S;8H;5C;3D;5S;4H;3C;2C;2S;JS;6D;3D;2D;AC;AH;QC;JC;9C;3H;2H,JC;QC;AC;8C;AH;QH;6H;KH;AD;8D;6D;JD;JS;AS;3S;QS;KS;8S;4S;7S;TH;7H;JH;8H;TC;5C;TS;KC;KD;TD;3D;7D;QD;9D;5S;5D;9H;5H;4H;9S;9C;7C;3C;6S;6C;3H;2C;4D;4C;2H;2S;2D;AS;KS;JS;QS;AD;QD;6D;JD;KD;TD;3D;KH;7D;9D;2D;QH;KC;AC;7C;2C;AH;8H;4H;TH;QC;6C;3C;TC;JC;TS;5C;8C;9C;9S;5H;4C;3H;7H;JH;8S;9H;8D;2H;7S,11,5;1;5;0,
2025-02-21T10:13:22.910303,ML Agent 3,playing,5S;6S,,,6S,0:6H;1:5D;2:3S,HIGH,1:KS,8C;QH;8D;AS;KS;TH;TS;7D;5D;9S;6S;4D;2D;QS;JD;KH;QH;7C;8H;6C;TS;9S;7H;7S,JC;QC;AC;8C;AH;QH;6H;KH;AD;8D;6D;JD;JS;AS;3S;QS;KS;8S;4S;7S;TH;7H;JH;8H;TC;5C;TS;KC;KD;TD;3D;7D;QD;9D;5S;5D;9H;5H;4H;9S;9C;7C;3C;6S;6C;3H;2C;4D;4C;2H;2S;2D;AS;KS;JS;QS;AD;QD;6D;JD;KD;TD;3D;KH;7D;9D;2D;QH;KC;AC;7C;2C;AH;8H;4H;TH;QC;6C;3C;TC;JC;TS;5C;8C;9C;9S;5H;4C;3H;7H;JH;8S;9H;8D;2H;7S,11,5;1;5;0,
2025-02-21T10:13:23.794972,ML Agent 1,playing,4S,,,4S,0:4D,HIGH,1:KS,QC;KH;JD;QS;4S;JH;TC;TD;9D;5H;7C;3H;2H;KS;QD;TD;9D;KC;TH;TC;8C;4C;8S;8D;5D,JC;QC;AC;8C;AH;QH;6H;KH;AD;8D;6D;JD;JS;AS;3S;QS;KS;8S;4S;7S;TH;7H;JH;8H;TC;5C;TS;KC;KD;TD;3D;7D;QD;9D;5S;5D;9H;5H;4H;9S;9C;7C;3C;6S;6C;3H;2C;4D;4C;2H;2S;2D;AS;KS;JS;QS;AD;QD;6D;JD;KD;TD;3D;KH;7D;9D;2D;QH;KC;AC;7C;2C;AH;8H;4H;TH;QC;6C;3C;TC;JC;TS;5C;8C;9C;9S;5H;4C;3H;7H;JH;8S;9H;8D;2H;7S;6H;5D;3S;6S,12,6;1;5;0,
2025-02-21T10:13:24.296273,ML Agent 2,playing,2S,,,2S,0:4D;1:4S,HIGH,1:KS,AC;AH;AD;JS;7S;8H;5C;3D;5S;4H;3C;2C;2S;JS;6D;3D;2D;AC;AH;QC;JC;9C;3H;2H;3S,JC;QC;AC;8C;AH;QH;6H;KH;AD;8D;6D;JD;JS;AS;3S;QS;KS;8S;4S;7S;TH;7H;JH;8H;TC;5C;TS;KC;KD;TD;3D;7D;QD;9D;5S;5D;9H;5H;4H;9S;9C;7C;3C;6S;6C;3H;2C;4D;4C;2H;2S;2D;AS;KS;JS;QS;AD;QD;6D;JD;KD;TD;3D;KH;7D;9D;2D;QH;KC;AC;7C;2C;AH;8H;4H;TH;QC;6C;3C;TC;JC;TS;5C;8C;9C;9S;5H;4C;3H;7H;JH;8S;9H;8D;2H;7S;6H;5D;3S;6S,12,6;1;5;0,
2025-02-21T10:13:24.799453,ML Agent 3,playing,5S,,,5S,0:4D;1:4S;2:2S,HIGH,1:KS,8C;QH;8D;AS;KS;TH;TS;7D;5D;9S;6S;4D;2D;QS;JD;KH;QH;7C;8H;6C;TS;9S;7H;7S;6S,JC;QC;AC;8C;AH;QH;6H;KH;AD;8D;6D;JD;JS;AS;3S;QS;KS;8S;4S;7S;TH;7H;JH;8H;TC;5C;TS;KC;KD;TD;3D;7D;QD;9D;5S;5D;9H;5H;4H;9S;9C;7C;3C;6S;6C;3H;2C;4D;4C;2H;2S;2D;AS;KS;JS;QS;AD;QD;6D;JD;KD;TD;3D;KH;7D;9D;2D;QH;KC;AC;7C;2C;AH;8H;4H;TH;QC;6C;3C;TC;JC;TS;5C;8C;9C;9S;5H;4C;3H;7H;JH;8S;9H;8D;2H;7S;6H;5D;3S;6S,12,6;1;5;0,
2025-02-21T10:14:00.105591,ML Agent 3,bidding,2C;9C;TC;2H;JH;QH;7S;2D;4D;6D;7D;9D;KD,,high,7S,,,,,,0,,2
2025-02-21T10:14:02.011449,ML Agent 2,playing,4C;5C;QC;5H;6H;7H;KH;3S;5S;6S;JS;AS;TD,,,AS,,HIGH,3:7S,,,0,0;0;0;0,
2025-02-21T10:14:02.513731,ML Agent 3,playing,2C;9C;TC;2H;JH;QH;7S;2D;4D;6D;7D;9D;KD,,,7S,2:AS,HIGH,3:7S,,,0,0;0;0;0,
2025-02-21T10:14:05.975603,ML Agent 1,playing,6C;3H;4H;TH;2S;4S;TS;KS;3D;5D;8D;JD;AD,,,KS,2:AS;3:7S;0:8S,HIGH,3:7S,,,0,0;0;0;0,
2025-02-21T10:14:06.476929,ML Agent 2,playing,4C;5C;QC;5H;6H;7H;KH;3S;5S;6S;JS;TD,,,KH,,HIGH,3:7S,AS,AS;7S;8S;KS,1,0;0;1;0,
2025-02-21T10:14:06.981848,ML Agent 3,playing,2C;9C;TC;2H;JH;QH;2D;4D;6D;7D;9D;KD,,,QH,2:KH,HIGH,3:7S,7S,AS;7S;8S;KS,1,0;0;1;0,
2025-02-21T10:14:10.358085,ML Agent 1,playing,6C;3H;4H;TH;2S;4S;TS;3D;5D;8D;JD;AD,,,TH,2:KH;3:QH;0:8H,HIGH,3:7S,KS,AS;7S;8S;KS,1,0;0;1;0,
2025-02-21T10:14:10.860957,ML Agent 2,playing,4C;5C;QC;5H;6H;7H;3S;5S;6S;JS;TD,,,QC,,HIGH,3:7S,AS;KH,AS;7S;8S;KS;KH;QH;8H;TH,2,0;0;2;0,
2025-02-21T10:14:11.362719,ML Agent 3,playing,2C;9C;TC;2H;JH;2D;4D;6D;7D;9D;KD,,,TC,2:QC,HIGH,3:7S,7S;QH,AS;7S;8S;KS;KH;QH;8H;TH,2,0;0;2;0,
2025-02-21T10:14:15.869588,ML Agent 1,playing,6C;3H;4H;2S;4S;TS;3D;5D;8D;JD;AD,,,6C,2:QC;3:TC;0:AC,HIGH,3:7S,KS;TH,AS;7S;8S;KS;KH;QH;8H;TH,2,0;0;2;0,
2025-02-21T10:14:17.584941,ML Agent 1,playing,3H;4H;2S;4S;TS;3D;5D;8D;JD;AD,,,AD,0:KC,HIGH,3:7S,KS;TH;6C,AS;7S;8S;KS;KH;QH;8H;TH;QC;TC;AC;6C,3,1;0;2;0,
2025-02-21T10:14:18.086483,ML Agent 2,playing,4C;5C;5H;6H;7H;3S;5S;6S;JS;TD,,,5C,0:KC;1:AD,HIGH,3:7S,AS;KH;QC,AS;7S;8S;KS;KH;QH;8H;TH;QC;TC;AC;6C,3,1;0;2;0,
2025-02-21T10:14:18.589404,ML Agent 3,playing,2C;9C;2H;JH;2D;4D;6D;7D;9D;KD,,,9C,0:KC;1:AD;2:5C,HIGH,3:7S,7S;QH;TC,AS;7S;8S;KS;KH;QH;8H;TH;QC;TC;AC;6C,3,1;0;2;0,
2025-02-21T10:14:20.123928,ML Agent 1,playing,3H;4H;2S;4S;TS;3D;5D;8D;JD,,,JD,0:JC,HIGH,3:7S,KS;TH;6C;AD,AS;7S;8S;KS;KH;QH;8H;TH;QC;TC;AC;6C;KC;AD;5C;9C,4,2;0;2;0,
2025-02-21T10:14:20.625406,ML Agent 2,playing,4C;5H;6H;7H;3S;5S;6S;JS;TD,,,4C,0:JC;1:JD,HIGH,3:7S,AS;KH;QC;5C,AS;7S;8S;KS;KH;QH;8H;TH;QC;TC;AC;6C;KC;AD;5C;9C,4,2;0;2;0,
2025-02-21T10:14:21.129281,ML Agent 3,playing,2C;2H;JH;2D;4D;6D;7D;9D;KD,,,2C,0:JC;1:JD;2:4C,HIGH,3:7S,7S;QH;TC;9C,AS;7S;8S;KS;KH;QH;8H;TH;QC;TC;AC;6C;KC;AD;5C;9C,4,2;0;2;0,
